entidad_id,fecha,muestreo,peso_fresco,peso_seco,porcentaje_humedad,zona_id,zona,variedad_id,variedad,tratamiento_entrada_id,tratamiento_entrada,tratamiento_salida_id,tratamiento_salida,ue,_merge
209,2024-07-01,M4,0.488,0.2343,48.01229508196721,7,wapri,0,regina,5,aba,13,,30,both
210,2024-05-03,M1,0.4756999999999999,0.2301999999999999,48.39184359890688,3,teno prado,0,regina,2,zn+eth,15,dormex 2% + break,1,both
211,2024-05-03,M1,0.536,0.2639999999999999,49.253731343283576,3,teno prado,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
212,2024-05-03,M1,0.4195,0.2033999999999999,48.48629320619785,3,teno prado,0,regina,0,control,12,erger 5% + nca 4%,3,both
213,2024-05-03,M1,0.5403,0.2603,48.17693873773829,3,teno prado,0,regina,3,zn+u+eth,6,control,4,both
214,2024-05-03,M1,0.6593,0.3087000000000001,46.82238738055514,3,teno prado,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
215,2024-05-03,M1,0.4272,0.2145,50.21067415730337,3,teno prado,0,regina,5,aba,15,dormex 2% + break,6,both
216,2024-05-03,M1,0.4809,0.2364,49.15782907049283,3,teno prado,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
217,2024-05-03,M1,0.5286,0.2613999999999999,49.45138100643208,3,teno prado,0,regina,0,control,6,control,8,both
218,2024-05-03,M1,0.8117,0.4006999999999999,49.36552913638043,3,teno prado,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
219,2024-05-03,M1,0.5666,0.275,48.53512177903284,3,teno prado,0,regina,5,aba,6,control,10,both
220,2024-05-03,M1,0.5331999999999999,0.2649999999999999,49.69992498124531,3,teno prado,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
221,2024-05-03,M1,0.4315,0.2138,49.54808806488992,3,teno prado,0,regina,4,ethephon,15,dormex 2% + break,12,both
222,2024-05-03,M1,0.5216999999999999,0.2593,49.70289438374545,3,teno prado,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
223,2024-05-03,M1,0.3662999999999999,0.1805999999999999,49.3038493038493,3,teno prado,0,regina,5,aba,12,erger 5% + nca 4%,14,both
224,2024-05-03,M1,0.3636999999999999,0.1774,48.77646411877922,3,teno prado,0,regina,1,fsh,15,dormex 2% + break,15,both
225,2024-05-03,M1,0.5272,0.2562,48.596358118361145,3,teno prado,0,regina,0,control,6,control,16,both
226,2024-05-03,M1,0.4277,0.2111,49.35702595277063,3,teno prado,0,regina,4,ethephon,6,control,17,both
227,2024-05-03,M1,0.4781999999999999,0.2341,48.95441237975742,3,teno prado,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
228,2024-05-03,M1,0.6075999999999999,0.2924,48.123765635286375,3,teno prado,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
229,2024-05-03,M1,0.7319,0.3560999999999999,48.65418773056428,3,teno prado,0,regina,1,fsh,15,dormex 2% + break,20,both
230,2024-05-03,M1,0.8368000000000001,0.4044999999999999,48.33891013384321,3,teno prado,0,regina,3,zn+u+eth,13,,21,both
231,2024-05-03,M1,0.4450999999999999,0.218,48.97775780723434,3,teno prado,0,regina,2,zn+eth,13,,22,both
232,2024-05-03,M1,0.6521,0.3109999999999999,47.69207176813371,3,teno prado,0,regina,0,control,13,,23,both
233,2024-05-03,M1,0.8748,0.4411,50.42295381801554,3,teno prado,0,regina,5,aba,13,,24,both
234,2024-05-03,M1,0.7575000000000001,0.3751,49.51815181518151,3,teno prado,0,regina,3,zn+u+eth,13,,25,both
235,2024-05-03,M1,0.381,0.1874,49.18635170603675,3,teno prado,0,regina,4,ethephon,13,,26,both
236,2024-05-03,M1,0.5762,0.2860999999999999,49.65289829920165,3,teno prado,0,regina,0,control,13,,27,both
237,2024-05-03,M1,0.5116,0.2515,49.15949960906957,3,teno prado,0,regina,2,zn+eth,13,,28,both
238,2024-05-03,M1,0.5892000000000001,0.2856999999999999,48.48947725729801,3,teno prado,0,regina,1,fsh,13,,29,both
239,2024-05-03,M1,0.5506,0.2734,49.65492190337813,3,teno prado,0,regina,5,aba,13,,30,both
210,2024-05-17,M2,0.6166,0.3,48.65390853065196,3,teno prado,0,regina,2,zn+eth,15,dormex 2% + break,1,both
211,2024-05-17,M2,0.5624,0.2720999999999999,48.38193456614509,3,teno prado,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
212,2024-05-17,M2,0.6652,0.3293,49.50390859891761,3,teno prado,0,regina,0,control,12,erger 5% + nca 4%,3,both
213,2024-05-17,M2,0.5535,0.2705,48.87082204155375,3,teno prado,0,regina,3,zn+u+eth,6,control,4,both
214,2024-05-17,M2,0.4048,0.1976,48.81422924901186,3,teno prado,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
215,2024-05-17,M2,0.3933999999999999,0.1894,48.14438230808337,3,teno prado,0,regina,5,aba,15,dormex 2% + break,6,both
216,2024-05-17,M2,0.5213,0.2519,48.32150393247652,3,teno prado,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
217,2024-05-17,M2,0.572,0.2728999999999999,47.70979020979019,3,teno prado,0,regina,0,control,6,control,8,both
218,2024-05-17,M2,0.6332,0.3040999999999999,48.02590018951357,3,teno prado,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
219,2024-05-17,M2,0.4476,0.2157,48.190348525469176,3,teno prado,0,regina,5,aba,6,control,10,both
220,2024-05-17,M2,0.8005,0.3817,47.68269831355403,3,teno prado,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
221,2024-05-17,M2,0.4692,0.236,50.298380221653886,3,teno prado,0,regina,4,ethephon,15,dormex 2% + break,12,both
222,2024-05-17,M2,0.3789,0.1834,48.40327263130114,3,teno prado,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
223,2024-05-17,M2,0.3728,0.1806999999999999,48.47103004291844,3,teno prado,0,regina,5,aba,12,erger 5% + nca 4%,14,both
224,2024-05-17,M2,0.5447,0.2583,47.420598494584176,3,teno prado,0,regina,1,fsh,15,dormex 2% + break,15,both
225,2024-05-17,M2,0.4733999999999999,0.2297,48.52133502323616,3,teno prado,0,regina,0,control,6,control,16,both
226,2024-05-17,M2,0.4457,0.2147,48.17141575050481,3,teno prado,0,regina,4,ethephon,6,control,17,both
227,2024-05-17,M2,0.6014999999999999,0.2933,48.761429758936,3,teno prado,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
228,2024-05-17,M2,0.4729,0.3269,69.12666525692535,3,teno prado,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
229,2024-05-17,M2,0.7628999999999999,0.3629,47.56848866168568,3,teno prado,0,regina,1,fsh,15,dormex 2% + break,20,both
230,2024-05-17,M2,0.4567,0.2213,48.45631705714912,3,teno prado,0,regina,3,zn+u+eth,13,,21,both
231,2024-05-17,M2,0.6690999999999999,0.3200999999999999,47.84038260349723,3,teno prado,0,regina,2,zn+eth,13,,22,both
232,2024-05-17,M2,0.7826000000000001,0.3834999999999999,49.003322259136205,3,teno prado,0,regina,0,control,13,,23,both
233,2024-05-17,M2,0.6882999999999999,0.334,48.52535231730351,3,teno prado,0,regina,5,aba,13,,24,both
234,2024-05-17,M2,0.5773,0.2839,49.17720422657198,3,teno prado,0,regina,3,zn+u+eth,13,,25,both
235,2024-05-17,M2,0.4874999999999999,0.2420999999999999,49.66153846153847,3,teno prado,0,regina,4,ethephon,13,,26,both
236,2024-05-17,M2,0.3593,0.1776999999999999,49.45727804063456,3,teno prado,0,regina,0,control,13,,27,both
237,2024-05-17,M2,0.2929,0.1439999999999999,49.1635370433595,3,teno prado,0,regina,2,zn+eth,13,,28,both
238,2024-05-17,M2,0.6584,0.3227,49.01275820170109,3,teno prado,0,regina,1,fsh,13,,29,both
239,2024-05-17,M2,0.7269,0.3523999999999999,48.47984592103452,3,teno prado,0,regina,5,aba,13,,30,both
210,2024-05-30,M3,0.4569,0.2102,46.00569052309039,3,teno prado,0,regina,2,zn+eth,15,dormex 2% + break,1,both
211,2024-05-30,M3,0.8512,0.4211,49.47133458646616,3,teno prado,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
212,2024-05-30,M3,0.5967,0.3054999999999999,51.198257080610006,3,teno prado,0,regina,0,control,12,erger 5% + nca 4%,3,both
213,2024-05-30,M3,0.6153,0.3196,51.94214204453113,3,teno prado,0,regina,3,zn+u+eth,6,control,4,both
214,2024-05-30,M3,0.5308,0.2577,48.54935945742277,3,teno prado,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
215,2024-05-30,M3,0.5161,0.2495,48.34334431311761,3,teno prado,0,regina,5,aba,15,dormex 2% + break,6,both
216,2024-05-30,M3,0.7196,0.3252,45.19177320733742,3,teno prado,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
217,2024-05-30,M3,0.5821999999999999,0.2704,46.44452078323601,3,teno prado,0,regina,0,control,6,control,8,both
218,2024-05-30,M3,0.7977,0.4015999999999999,50.34474113075091,3,teno prado,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
219,2024-05-30,M3,0.6079,0.3043,50.05757525908867,3,teno prado,0,regina,5,aba,6,control,10,both
220,2024-05-30,M3,0.8552,0.4034,47.17025257249766,3,teno prado,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
221,2024-05-30,M3,0.6848000000000001,0.3127,45.66296728971962,3,teno prado,0,regina,4,ethephon,15,dormex 2% + break,12,both
222,2024-05-30,M3,0.5296,0.2678999999999999,50.58534743202417,3,teno prado,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
223,2024-05-30,M3,0.4562999999999999,0.1978999999999999,43.37058952443568,3,teno prado,0,regina,5,aba,12,erger 5% + nca 4%,14,both
224,2024-05-30,M3,0.5650999999999999,0.2743,48.54008140152185,3,teno prado,0,regina,1,fsh,15,dormex 2% + break,15,both
225,2024-05-30,M3,0.5088,0.2569,50.49135220125786,3,teno prado,0,regina,0,control,6,control,16,both
226,2024-05-30,M3,0.7511000000000001,0.3689999999999999,49.12794567966981,3,teno prado,0,regina,4,ethephon,6,control,17,both
227,2024-05-30,M3,0.9478,0.4631999999999999,48.871069845959056,3,teno prado,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
228,2024-05-30,M3,0.6128,0.3191,52.072454308094,3,teno prado,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
229,2024-05-30,M3,0.6616,0.3068999999999999,46.38754534461911,3,teno prado,0,regina,1,fsh,15,dormex 2% + break,20,both
230,2024-05-30,M3,0.732,0.3188,43.551912568306015,3,teno prado,0,regina,3,zn+u+eth,13,,21,both
231,2024-05-30,M3,0.4896999999999999,0.229,46.7633244843782,3,teno prado,0,regina,2,zn+eth,13,,22,both
232,2024-05-30,M3,0.5255,0.2306,43.88201712654615,3,teno prado,0,regina,0,control,13,,23,both
233,2024-05-30,M3,0.6995,0.3312,47.34810578984989,3,teno prado,0,regina,5,aba,13,,24,both
234,2024-05-30,M3,0.7131000000000001,0.3347,46.93591361660355,3,teno prado,0,regina,3,zn+u+eth,13,,25,both
235,2024-05-30,M3,0.3813,0.1691999999999999,44.37450826121163,3,teno prado,0,regina,4,ethephon,13,,26,both
236,2024-05-30,M3,0.5593999999999999,0.2638,47.1576689309975,3,teno prado,0,regina,0,control,13,,27,both
237,2024-05-30,M3,0.6656,0.3108,46.69471153846155,3,teno prado,0,regina,2,zn+eth,13,,28,both
238,2024-05-30,M3,0.7651,0.3417,44.6608286498497,3,teno prado,0,regina,1,fsh,13,,29,both
239,2024-05-30,M3,0.6423,0.2928999999999999,45.60174373345787,3,teno prado,0,regina,5,aba,13,,30,both
210,2024-06-28,M4,0.7331,0.3638,49.62488064384122,3,teno prado,0,regina,2,zn+eth,15,dormex 2% + break,1,both
211,2024-06-28,M4,0.5098,0.2568,50.37269517457828,3,teno prado,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
212,2024-06-28,M4,0.5574,0.2808,50.37674919268031,3,teno prado,0,regina,0,control,12,erger 5% + nca 4%,3,both
213,2024-06-28,M4,0.5347999999999999,0.2679,50.09349289454003,3,teno prado,0,regina,3,zn+u+eth,6,control,4,both
214,2024-06-28,M4,0.5235,0.2576,49.20725883476601,3,teno prado,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
215,2024-06-28,M4,0.376,0.2297,61.09042553191489,3,teno prado,0,regina,5,aba,15,dormex 2% + break,6,both
216,2024-06-28,M4,0.6514,0.3181,48.83328216149832,3,teno prado,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
217,2024-06-28,M4,0.5952000000000001,0.2919,49.04233870967743,3,teno prado,0,regina,0,control,6,control,8,both
218,2024-06-28,M4,0.5018,0.2499,49.800717417297726,3,teno prado,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
219,2024-06-28,M4,0.6177,0.3035,49.13388376234417,3,teno prado,0,regina,5,aba,6,control,10,both
220,2024-06-28,M4,0.5791,0.2885999999999999,49.83595233983768,3,teno prado,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
221,2024-06-28,M4,0.5708,0.2649,46.40854940434479,3,teno prado,0,regina,4,ethephon,15,dormex 2% + break,12,both
222,2024-06-28,M4,0.4451,0.2213,49.71916423275668,3,teno prado,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
223,2024-06-28,M4,0.4394,0.2179,49.59035047792444,3,teno prado,0,regina,5,aba,12,erger 5% + nca 4%,14,both
224,2024-06-28,M4,0.4977999999999999,0.2489,50.00000000000001,3,teno prado,0,regina,1,fsh,15,dormex 2% + break,15,both
225,2024-06-28,M4,0.7487999999999999,0.3614,48.2638888888889,3,teno prado,0,regina,0,control,6,control,16,both
226,2024-06-28,M4,0.5863,0.2921999999999999,49.83796691113763,3,teno prado,0,regina,4,ethephon,6,control,17,both
227,2024-06-28,M4,0.5847,0.2852,48.77715067556012,3,teno prado,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
228,2024-06-28,M4,0.5607,0.274,48.86748706973426,3,teno prado,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
229,2024-06-28,M4,0.5815,0.2875,49.441100601891655,3,teno prado,0,regina,1,fsh,15,dormex 2% + break,20,both
230,2024-06-28,M4,0.8500999999999999,0.4221,49.652982002117405,3,teno prado,0,regina,3,zn+u+eth,13,,21,both
231,2024-06-28,M4,0.5294000000000001,0.2626,49.60332451832262,3,teno prado,0,regina,2,zn+eth,13,,22,both
232,2024-06-28,M4,0.5775,0.2865999999999999,49.62770562770562,3,teno prado,0,regina,0,control,13,,23,both
233,2024-06-28,M4,0.5235,0.2602,49.70391595033429,3,teno prado,0,regina,5,aba,13,,24,both
234,2024-06-28,M4,0.5962999999999999,0.3015,50.561797752809,3,teno prado,0,regina,3,zn+u+eth,13,,25,both
235,2024-06-28,M4,0.6273,0.3145,50.135501355013545,3,teno prado,0,regina,4,ethephon,13,,26,both
236,2024-06-28,M4,0.4948,0.2493999999999999,50.40420371867421,3,teno prado,0,regina,0,control,13,,27,both
237,2024-06-28,M4,0.5513999999999999,0.2716,49.2564381574175,3,teno prado,0,regina,2,zn+eth,13,,28,both
238,2024-06-28,M4,0.5368,0.2627,48.93815201192251,3,teno prado,0,regina,1,fsh,13,,29,both
239,2024-06-28,M4,0.7331,0.3651,49.802209794025366,3,teno prado,0,regina,5,aba,13,,30,both
240,2024-05-06,M1,0.5118,0.2326,45.44744040640876,5,teno don sergio,2,kordia,2,zn+eth,15,dormex 2% + break,1,both
241,2024-05-06,M1,0.5643,0.2563999999999999,45.4368243841928,5,teno don sergio,2,kordia,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
242,2024-05-06,M1,0.8068,0.3629,44.980168567178985,5,teno don sergio,2,kordia,0,control,12,erger 5% + nca 4%,3,both
243,2024-05-06,M1,0.8163,0.3793,46.46576013720446,5,teno don sergio,2,kordia,3,zn+u+eth,6,control,4,both
244,2024-05-06,M1,0.9458,0.4352,46.013956438993446,5,teno don sergio,2,kordia,4,ethephon,12,erger 5% + nca 4%,5,both
245,2024-05-06,M1,0.519,0.2310999999999999,44.52793834296724,5,teno don sergio,2,kordia,5,aba,15,dormex 2% + break,6,both
246,2024-05-06,M1,0.7815000000000001,0.3470999999999999,44.41458733205374,5,teno don sergio,2,kordia,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
247,2024-05-06,M1,0.5855,0.2641,45.106746370623405,5,teno don sergio,2,kordia,0,control,6,control,8,both
248,2024-05-06,M1,0.7038,0.3292,46.774651889741406,5,teno don sergio,2,kordia,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
249,2024-05-06,M1,0.8033000000000001,0.3615,45.00186729739823,5,teno don sergio,2,kordia,5,aba,6,control,10,both
250,2024-05-06,M1,0.7418,0.3395,45.76705311404692,5,teno don sergio,2,kordia,2,zn+eth,12,erger 5% + nca 4%,11,both
251,2024-05-06,M1,0.6938,0.3232,46.58402997982129,5,teno don sergio,2,kordia,4,ethephon,15,dormex 2% + break,12,both
252,2024-05-06,M1,0.6001000000000001,0.2712,45.192467922013,5,teno don sergio,2,kordia,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
253,2024-05-06,M1,0.5941,0.2707,45.56471974415083,5,teno don sergio,2,kordia,5,aba,12,erger 5% + nca 4%,14,both
254,2024-05-06,M1,0.6573,0.6056999999999999,92.14970333181196,5,teno don sergio,2,kordia,1,fsh,15,dormex 2% + break,15,both
255,2024-05-06,M1,0.8704,0.3944999999999999,45.32398897058823,5,teno don sergio,2,kordia,0,control,6,control,16,both
256,2024-05-06,M1,0.7796000000000001,0.3587,46.01077475628527,5,teno don sergio,2,kordia,4,ethephon,6,control,17,both
257,2024-05-06,M1,0.5776,0.269,46.57202216066482,5,teno don sergio,2,kordia,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
258,2024-05-06,M1,0.5544,0.2557,46.12193362193362,5,teno don sergio,2,kordia,4,ethephon,12,erger 5% + nca 4%,19,both
259,2024-05-06,M1,0.4647,0.2106,45.31956100710136,5,teno don sergio,2,kordia,1,fsh,15,dormex 2% + break,20,both
260,2024-05-06,M1,0.4899999999999999,0.1716,35.02040816326532,5,teno don sergio,2,kordia,3,zn+u+eth,13,,21,both
261,2024-05-06,M1,0.6680999999999999,0.3052999999999999,45.69675198323604,5,teno don sergio,2,kordia,2,zn+eth,13,,22,both
262,2024-05-06,M1,0.7458,0.3420999999999999,45.87020648967551,5,teno don sergio,2,kordia,0,control,13,,23,both
263,2024-05-06,M1,0.8301,0.3752999999999999,45.21142031080592,5,teno don sergio,2,kordia,5,aba,13,,24,both
264,2024-05-06,M1,0.6385000000000001,0.2869,44.93343774471417,5,teno don sergio,2,kordia,3,zn+u+eth,13,,25,both
265,2024-05-06,M1,0.4562999999999999,0.2120999999999999,46.48257725180803,5,teno don sergio,2,kordia,4,ethephon,13,,26,both
266,2024-05-06,M1,0.6277,0.2871,45.73841006850407,5,teno don sergio,2,kordia,0,control,13,,27,both
267,2024-05-06,M1,0.6635,0.3125,47.09871891484552,5,teno don sergio,2,kordia,2,zn+eth,13,,28,both
268,2024-05-06,M1,0.5179,0.2369,45.74242131685654,5,teno don sergio,2,kordia,1,fsh,13,,29,both
269,2024-05-06,M1,0.717,0.32,44.630404463040456,5,teno don sergio,2,kordia,5,aba,13,,30,both
240,2024-05-22,M2,0.6619999999999999,0.2842999999999999,42.94561933534742,5,teno don sergio,2,kordia,2,zn+eth,15,dormex 2% + break,1,both
241,2024-05-22,M2,0.522,0.2269999999999999,43.48659003831417,5,teno don sergio,2,kordia,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
242,2024-05-22,M2,0.7603000000000001,0.3244,42.66736814415363,5,teno don sergio,2,kordia,0,control,12,erger 5% + nca 4%,3,both
243,2024-05-22,M2,0.982,0.4285,43.635437881873735,5,teno don sergio,2,kordia,3,zn+u+eth,6,control,4,both
244,2024-05-22,M2,0.9061,0.4257,46.98156936320496,5,teno don sergio,2,kordia,4,ethephon,12,erger 5% + nca 4%,5,both
245,2024-05-22,M2,1.169,0.4864999999999999,41.616766467065865,5,teno don sergio,2,kordia,5,aba,15,dormex 2% + break,6,both
246,2024-05-22,M2,1.2513999999999998,0.4066000000000001,32.49160939747483,5,teno don sergio,2,kordia,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
247,2024-05-22,M2,0.901,0.3905,43.34073251942287,5,teno don sergio,2,kordia,0,control,6,control,8,both
248,2024-05-22,M2,0.7705,0.3324,43.14081765087605,5,teno don sergio,2,kordia,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
249,2024-05-22,M2,0.6328,0.2527999999999999,39.94943109987357,5,teno don sergio,2,kordia,5,aba,6,control,10,both
250,2024-05-22,M2,0.6956,0.2953999999999999,42.4669350201265,5,teno don sergio,2,kordia,2,zn+eth,12,erger 5% + nca 4%,11,both
251,2024-05-22,M2,0.4787,0.214,44.70440777104658,5,teno don sergio,2,kordia,4,ethephon,15,dormex 2% + break,12,both
252,2024-05-22,M2,0.8393999999999999,0.3601999999999999,42.91160352632833,5,teno don sergio,2,kordia,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
253,2024-05-22,M2,0.5329999999999999,0.2295999999999999,43.07692307692308,5,teno don sergio,2,kordia,5,aba,12,erger 5% + nca 4%,14,both
254,2024-05-22,M2,0.76,0.3334,43.86842105263158,5,teno don sergio,2,kordia,1,fsh,15,dormex 2% + break,15,both
255,2024-05-22,M2,0.7938999999999999,0.3443,43.36818239072932,5,teno don sergio,2,kordia,0,control,6,control,16,both
256,2024-05-22,M2,1.1393,0.4784,41.99069604142896,5,teno don sergio,2,kordia,4,ethephon,6,control,17,both
257,2024-05-22,M2,0.7650000000000001,0.3364,43.97385620915031,5,teno don sergio,2,kordia,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
258,2024-05-22,M2,0.7532000000000001,0.3175,42.15347849176846,5,teno don sergio,2,kordia,4,ethephon,12,erger 5% + nca 4%,19,both
259,2024-05-22,M2,0.9529,0.4137,43.41483891279254,5,teno don sergio,2,kordia,1,fsh,15,dormex 2% + break,20,both
260,2024-05-22,M2,0.9476,0.4138,43.66821443647108,5,teno don sergio,2,kordia,3,zn+u+eth,13,,21,both
261,2024-05-22,M2,0.5137,0.2175999999999999,42.35935370839009,5,teno don sergio,2,kordia,2,zn+eth,13,,22,both
262,2024-05-22,M2,0.7317,0.3188999999999999,43.58343583435834,5,teno don sergio,2,kordia,0,control,13,,23,both
263,2024-05-22,M2,0.6533,0.2708,41.45109444359406,5,teno don sergio,2,kordia,5,aba,13,,24,both
264,2024-05-22,M2,1.0739,0.4428999999999999,41.24220132228326,5,teno don sergio,2,kordia,3,zn+u+eth,13,,25,both
265,2024-05-22,M2,0.6118,0.2734,44.6878064727035,5,teno don sergio,2,kordia,4,ethephon,13,,26,both
266,2024-05-22,M2,0.7944,0.3378,42.522658610271904,5,teno don sergio,2,kordia,0,control,13,,27,both
267,2024-05-22,M2,0.3432,0.1435,41.81235431235431,5,teno don sergio,2,kordia,2,zn+eth,13,,28,both
268,2024-05-22,M2,0.7772,0.3359,43.219248584662886,5,teno don sergio,2,kordia,1,fsh,13,,29,both
269,2024-05-22,M2,0.6629,0.2767,41.740835721828326,5,teno don sergio,2,kordia,5,aba,13,,30,both
240,2024-06-06,M3,0.7335,0.3307,45.08520790729379,5,teno don sergio,2,kordia,2,zn+eth,15,dormex 2% + break,1,both
241,2024-06-06,M3,0.4218,0.196,46.46752015173068,5,teno don sergio,2,kordia,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
242,2024-06-06,M3,0.7217,0.3312,45.89164472772621,5,teno don sergio,2,kordia,0,control,12,erger 5% + nca 4%,3,both
243,2024-06-06,M3,0.6052,0.2804,46.33179114342367,5,teno don sergio,2,kordia,3,zn+u+eth,6,control,4,both
244,2024-06-06,M3,0.5551,0.2617,47.144658620068455,5,teno don sergio,2,kordia,4,ethephon,12,erger 5% + nca 4%,5,both
245,2024-06-06,M3,0.6832,0.3102999999999999,45.41861826697892,5,teno don sergio,2,kordia,5,aba,15,dormex 2% + break,6,both
246,2024-06-06,M3,0.6953,0.3152,45.332949805839206,5,teno don sergio,2,kordia,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
247,2024-06-06,M3,0.414,0.1916,46.28019323671497,5,teno don sergio,2,kordia,0,control,6,control,8,both
248,2024-06-06,M3,0.5589,0.2603999999999999,46.591519055287165,5,teno don sergio,2,kordia,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
249,2024-06-06,M3,0.5277999999999999,0.2422,45.88859416445624,5,teno don sergio,2,kordia,5,aba,6,control,10,both
250,2024-06-06,M3,0.7384999999999999,0.3366,45.578876100203125,5,teno don sergio,2,kordia,2,zn+eth,12,erger 5% + nca 4%,11,both
251,2024-06-06,M3,0.4366,0.2052,46.99954191479616,5,teno don sergio,2,kordia,4,ethephon,15,dormex 2% + break,12,both
252,2024-06-06,M3,0.5724,0.2672,46.680642907058,5,teno don sergio,2,kordia,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
253,2024-06-06,M3,0.4895,0.2236999999999999,45.69969356486209,5,teno don sergio,2,kordia,5,aba,12,erger 5% + nca 4%,14,both
254,2024-06-06,M3,0.755,0.3471000000000001,45.97350993377484,5,teno don sergio,2,kordia,1,fsh,15,dormex 2% + break,15,both
255,2024-06-06,M3,0.5519,0.256,46.3852147128103,5,teno don sergio,2,kordia,0,control,6,control,16,both
256,2024-06-06,M3,0.8507,0.3936,46.267779475725874,5,teno don sergio,2,kordia,4,ethephon,6,control,17,both
257,2024-06-06,M3,0.5015000000000001,0.2286,45.58325024925224,5,teno don sergio,2,kordia,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
258,2024-06-06,M3,0.4922,0.2299,46.70865501828525,5,teno don sergio,2,kordia,4,ethephon,12,erger 5% + nca 4%,19,both
259,2024-06-06,M3,0.6597999999999999,0.303,45.92300697180964,5,teno don sergio,2,kordia,1,fsh,15,dormex 2% + break,20,both
260,2024-06-06,M3,0.6803999999999999,0.3098,45.532039976484434,5,teno don sergio,2,kordia,3,zn+u+eth,13,,21,both
261,2024-06-06,M3,0.4308,0.2006,46.56453110492108,5,teno don sergio,2,kordia,2,zn+eth,13,,22,both
262,2024-06-06,M3,0.6534,0.3046999999999999,46.63299663299662,5,teno don sergio,2,kordia,0,control,13,,23,both
263,2024-06-06,M3,0.3298000000000001,0.1487,45.08793208004852,5,teno don sergio,2,kordia,5,aba,13,,24,both
264,2024-06-06,M3,0.7585,0.3376999999999999,44.52208305866842,5,teno don sergio,2,kordia,3,zn+u+eth,13,,25,both
265,2024-06-06,M3,0.6614,0.3035,45.8875113395827,5,teno don sergio,2,kordia,4,ethephon,13,,26,both
266,2024-06-06,M3,0.3831,0.1761,45.96711041503524,5,teno don sergio,2,kordia,0,control,13,,27,both
267,2024-06-06,M3,0.6734,0.3098,46.00534600534601,5,teno don sergio,2,kordia,2,zn+eth,13,,28,both
268,2024-06-06,M3,0.6990000000000001,0.3166,45.29327610872675,5,teno don sergio,2,kordia,1,fsh,13,,29,both
269,2024-06-06,M3,0.277,0.1200999999999999,43.35740072202165,5,teno don sergio,2,kordia,5,aba,13,,30,both
